Ticker,date,Risk,Sentiment,SanctionExposure,San_temp,SanctionRisk,SanctionSentiment,Total words,FirmTicker
زشگزا ,2020-12-20,909.090909090909,-10000.0,0.0,0.0,0.0,0.0,220,زشگزا
فمراد ,2019-07-09,1331.1148086522462,-10232.945091514144,83.19467554076539,83.19467554076539,0.0,-332.77870216306155,1202,فمراد
دی ,2022-08-02,1291.248206599713,-14634.146341463416,0.0,0.0,0.0,0.0,697,دي
نیرو,2016-07-19,719.4244604316547,-10071.942446043166,0.0,0.0,0.0,0.0,139,نيرو
سفار ,2022-05-17,1385.6812933025403,-8256.35103926097,0.0,0.0,0.0,0.0,1732,سفار
قزوین,2018-07-17,2388.5350318471337,-10668.789808917198,0.0,0.0,0.0,0.0,628,قزوين
سجام ,2021-05-10,1875.0,-13125.0,0.0,0.0,0.0,0.0,480,سجام
سشرق ,2021-11-20,828.7292817679559,-12154.696132596686,110.4972375690608,110.4972375690608,0.0,-276.24309392265195,1810,سشرق
غگلستا ,2022-06-01,935.5509355509356,-8419.95841995842,0.0,0.0,0.0,0.0,962,غگلستا
کساپا ,2019-07-01,1154.1632316570488,-13190.436933223413,164.88046166529267,164.88046166529267,82.44023083264634,-741.962077493817,1213,كساپا
خپویش ,2021-06-21,595.2380952380952,-10416.666666666666,0.0,0.0,0.0,0.0,336,خپويش
غنوش ,2020-07-13,1178.7819253438113,-10609.037328094302,0.0,0.0,0.0,0.0,509,غنوش
وصندوق ,2021-07-22,1123.5955056179776,-8988.76404494382,0.0,0.0,0.0,0.0,89,وصندوق
رمپنا ,2019-08-22,967.117988394584,-12185.68665377176,580.2707930367504,193.4235976789168,0.0,-580.2707930367504,517,رمپنا
نوری ,2020-11-29,303.951367781155,-7294.83282674772,0.0,0.0,0.0,0.0,658,نوري
خودکفا ,2021-04-14,319.4888178913738,-8626.198083067093,0.0,0.0,0.0,0.0,313,خودكفا
ومعادن ,2020-07-09,849.8583569405099,-11473.087818696884,0.0,0.0,0.0,0.0,706,ومعادن
وسپه ,2022-06-18,484.26150121065376,-10169.49152542373,0.0,0.0,0.0,0.0,413,وسپه
شکربن ,2020-06-08,480.7692307692308,-17307.69230769231,320.5128205128205,320.5128205128205,0.0,-1362.179487179487,1248,شكربن
فزرین ,2020-12-20,1818.1818181818185,-8080.80808080808,0.0,0.0,0.0,0.0,990,فزرين
سقاین ,2021-05-05,3603.603603603604,-12612.612612612613,0.0,0.0,0.0,0.0,111,سقاين
اعتلا ,2022-04-13,696.8641114982578,-6271.777003484321,0.0,0.0,0.0,0.0,287,اعتلا
سرچشمه ,2021-07-22,840.3361344537815,-9803.921568627453,0.0,0.0,0.0,0.0,357,سرچشمه
دالبر ,2022-05-28,1581.3253012048194,-9337.349397590362,602.4096385542169,602.4096385542169,225.9036144578313,-2484.939759036145,1328,دالبر
شاوان ,2019-07-22,4504.504504504504,-10585.585585585586,0.0,0.0,0.0,0.0,444,شاوان
ولغدر ,2022-04-13,1125.703564727955,-13320.825515947468,0.0,0.0,0.0,0.0,533,ولغدر
چکارن ,2019-07-21,651.0416666666666,-12500.0,0.0,0.0,0.0,0.0,768,چكارن
بکهنوج ,2020-05-20,666.6666666666667,-9666.666666666668,0.0,0.0,0.0,0.0,600,بكهنوج
شکلر ,2021-05-03,418.9944134078213,-7960.893854748603,0.0,0.0,0.0,0.0,716,شكلر
فنفت,2017-01-08,1038.9610389610389,-10995.670995670996,0.0,0.0,0.0,0.0,1155,فنفت
پیزد ,2022-01-30,771.2082262210796,-8997.429305912596,0.0,0.0,0.0,0.0,389,پيزد
بشهاب ,2021-11-25,0.0,-12000.0,0.0,0.0,0.0,0.0,25,بشهاب
حسینا ,2020-09-02,773.6943907156673,-14506.769825918762,386.8471953578336,386.8471953578336,0.0,-1547.3887814313346,517,حسينا
بمیلا ,2020-07-14,1441.4414414414414,-10090.09009009009,0.0,0.0,0.0,0.0,555,بميلا
نطرین ,2022-07-12,881.8342151675485,-7054.673721340388,0.0,0.0,0.0,0.0,567,نطرين
غاذر,2021-07-05,712.5890736342043,-8788.598574821854,0.0,0.0,0.0,0.0,421,غاذر
خکاذین ,2022-07-05,796.8127490039841,-9561.752988047809,0.0,0.0,0.0,0.0,502,
دزهراوی ,2020-12-30,445.43429844098,-7795.100222717148,0.0,0.0,0.0,0.0,449,دزهراوي
وکادو ,2021-09-22,1130.6532663316584,-8919.597989949749,125.6281407035176,125.6281407035176,0.0,-502.5125628140704,796,وكادو
بالبر ,2020-01-11,1694.915254237288,-9491.525423728814,0.0,0.0,0.0,0.0,295,بالبر
ولساپا ,2021-07-05,1495.7264957264958,-11965.811965811969,213.67521367521368,0.0,0.0,0.0,468,ولساپا
فگستر ,2022-06-14,1327.433628318584,-7300.884955752213,0.0,0.0,0.0,0.0,1808,فگستر
وپترو ,2020-07-27,1803.27868852459,-11967.2131147541,0.0,0.0,0.0,0.0,610,وپترو
خمحور ,2019-05-21,1237.1134020618556,-9896.907216494845,0.0,0.0,0.0,0.0,485,خمحور
حفاری ,2022-08-16,914.0767824497258,-16087.751371115171,182.81535648994517,182.81535648994517,91.40767824497256,-365.6307129798903,1094,حفاري
کگل ,2021-03-16,1309.328968903437,-11129.296235679214,0.0,0.0,0.0,0.0,611,كگل
پارسیان ,2021-05-16,4103.671706263499,-11663.06695464363,215.98272138228944,215.98272138228944,215.98272138228944,-1079.9136069114472,463,پارسيان
برکت ,2019-04-15,976.9094138543516,-12166.96269982238,532.8596802841919,532.8596802841919,177.61989342806396,-976.9094138543516,1126,بركت
وملت ,2021-04-20,622.4066390041494,-11203.319502074688,0.0,0.0,0.0,0.0,482,وملت
افق ,2021-07-12,867.6789587852495,-10086.767895878524,0.0,0.0,0.0,0.0,922,افق
فرآور ,2019-05-18,815.6606851549756,-11582.381729200652,0.0,0.0,0.0,0.0,613,
سپ ,2021-04-11,781.25,-12695.3125,0.0,0.0,0.0,0.0,512,سپ
فولاد ,2022-08-06,188.85741265344663,-9631.72804532578,0.0,0.0,0.0,0.0,1059,فولاد
وارس ,2020-12-20,952.3809523809524,-10476.190476190475,0.0,0.0,0.0,0.0,105,وارس
حاریا,2017-07-15,694.4444444444445,-14583.333333333332,0.0,0.0,0.0,0.0,288,حاريا
بترانس ,2022-07-04,1559.4541910331384,-12670.565302144249,0.0,0.0,0.0,0.0,513,بترانس
فاراک ,2022-01-12,875.6567425569177,-9281.961471103328,0.0,0.0,0.0,0.0,571,فاراك
وشهر ,2020-05-05,747.3841554559043,-12855.007473841555,0.0,0.0,0.0,0.0,669,وشهر
کشرق,2020-07-26,251.2562814070352,-11809.045226130653,0.0,0.0,0.0,0.0,398,كشرق
کهرام,2017-07-18,1019.4624652455976,-11862.835959221502,92.67840593141798,92.67840593141798,0.0,-185.356811862836,1079,كهرام
مادیران ,2021-07-15,516.5289256198347,-10743.801652892562,103.30578512396694,103.30578512396694,0.0,-309.91735537190084,968,
رافزا ,2022-06-18,4347.826086956522,-10869.565217391304,0.0,0.0,0.0,0.0,46,رافزا
خمهر ,2020-07-13,245.09803921568627,-9803.921568627453,0.0,0.0,0.0,0.0,408,خمهر
حاریا ,2019-04-27,1533.894111825829,-12568.03562592776,544.2850074220684,494.8045522018803,197.9218208807521,-1979.2182088075213,2021,حاريا
دماوند ,2021-04-18,450.4504504504504,-6756.756756756757,0.0,0.0,0.0,0.0,222,دماوند
ثغرب ,2020-12-23,1740.8123791102514,-12572.533849129592,0.0,0.0,0.0,0.0,517,ثغرب
کچاد ,2022-02-23,471.6981132075471,-10377.358490566035,0.0,0.0,0.0,0.0,424,كچاد
سبهان ,2019-05-22,1127.2141706924317,-9983.89694041868,0.0,0.0,0.0,0.0,621,سبهان
غصینو ,2021-06-02,1264.2225031605565,-10619.469026548672,63.21112515802782,63.21112515802782,0.0,-63.21112515802782,1582,غصينو
غمینو ,2020-05-20,1321.5859030837005,-10132.15859030837,0.0,0.0,0.0,0.0,454,غمينو
گشان ,2021-08-05,1206.4343163538874,-11528.150134048255,134.04825737265415,0.0,0.0,0.0,746,گشان
غبهار,2021-06-20,1090.342679127726,-10903.426791277258,0.0,0.0,0.0,0.0,642,غبهار
هرمز ,2020-06-14,2150.537634408602,-7373.271889400921,0.0,0.0,0.0,0.0,651,هرمز
مارون ,2022-09-26,513.4788189987163,-9370.988446726573,0.0,0.0,0.0,0.0,779,مارون
والبر ,2019-06-22,1088.2708585247883,-12091.898428053204,241.8379685610641,241.8379685610641,120.91898428053204,-725.5139056831922,827,والبر
شجم ,2020-06-16,485.4368932038834,-6067.961165048543,0.0,0.0,0.0,0.0,412,شجم
خموتور ,2020-06-09,767.2634271099745,-16368.286445012787,0.0,0.0,0.0,0.0,391,خموتور
شبریز ,2021-07-22,1367.1875,-6640.625,0.0,0.0,0.0,0.0,512,شبريز
فبیرا ,2021-04-19,728.1553398058252,-12864.077669902912,0.0,0.0,0.0,0.0,412,فبيرا
پترول ,2021-08-11,549.8281786941582,-9278.35051546392,0.0,0.0,0.0,0.0,1455,پترول
غپاک ,2020-09-16,915.3318077803204,-14645.308924485123,0.0,0.0,0.0,0.0,437,غپاك
تکنار,2017-07-05,594.059405940594,-8514.851485148514,0.0,0.0,0.0,0.0,505,تكنار
زماهان ,2019-04-16,1621.6216216216217,-13243.243243243243,0.0,0.0,0.0,0.0,370,زماهان
ثاخت ,2021-01-19,1993.355481727575,-14285.714285714286,0.0,0.0,0.0,0.0,301,ثاخت
خمهر ,2020-02-10,4878.048780487806,-17073.17073170732,0.0,0.0,0.0,0.0,123,خمهر
دماوند ,2019-07-04,1173.7089201877934,-12206.572769953053,0.0,0.0,0.0,0.0,426,دماوند
کچاد ,2022-07-09,1042.8736964078794,-12166.85979142526,115.87485515643104,0.0,0.0,0.0,863,كچاد
شسینا ,2020-06-22,452.4886877828055,-13273.001508295629,150.82956259426848,150.82956259426848,0.0,-452.4886877828055,663,شسينا
ثعمرا ,2020-09-05,2222.222222222222,-10687.830687830688,105.82010582010582,0.0,0.0,0.0,945,ثعمرا
غصینو ,2022-06-15,1232.0328542094455,-11704.312114989734,0.0,0.0,0.0,0.0,487,غصينو
غمینو ,2021-05-12,408.7193460490463,-8174.386920980926,0.0,0.0,0.0,0.0,734,غمينو
پالایش,2022-02-09,522.1932114882507,-13315.926892950392,0.0,0.0,0.0,0.0,383,
کتوکا,2016-05-30,983.6065573770492,-11803.27868852459,0.0,0.0,0.0,0.0,915,كتوكا
گوهران ,2021-02-08,1764.7058823529412,-7843.137254901961,0.0,0.0,0.0,0.0,510,گوهران
فاراک ,2020-01-11,173.61111111111111,-19444.44444444444,0.0,0.0,0.0,0.0,576,فاراك
پاسا ,2020-09-19,1141.552511415525,-7534.246575342465,0.0,0.0,0.0,0.0,438,پاسا
فافق,2022-06-26,700.5253940455342,-8931.69877408056,0.0,0.0,0.0,0.0,571,فافق
فرآور ,2022-06-21,1101.494885916601,-10700.23603461841,0.0,0.0,0.0,0.0,1271,
فولاد ,2021-03-15,0.0,-8490.566037735849,0.0,0.0,0.0,0.0,318,فولاد
بترانس ,2019-07-13,766.2835249042146,-13793.103448275862,383.1417624521073,383.1417624521073,0.0,-1404.8531289910602,783,بترانس
فاسمین ,2019-06-15,1343.101343101343,-18070.81807081807,488.4004884004884,488.4004884004884,122.1001221001221,-2686.202686202686,819,فاسمين
زماهان ,2021-02-07,377.35849056603774,-3773.5849056603774,0.0,0.0,0.0,0.0,265,زماهان
کرمان ,2020-12-26,936.3295880149813,-9363.295880149812,187.26591760299627,187.26591760299627,0.0,-374.5318352059925,534,كرمان
سیستم ,2019-05-29,497.5124378109453,-8333.333333333334,0.0,0.0,0.0,0.0,804,سيستم
پترول ,2020-08-26,680.2721088435374,-6802.7210884353735,0.0,0.0,0.0,0.0,147,پترول
والبر ,2021-06-14,520.1560468140442,-7932.379713914174,130.03901170351105,0.0,0.0,0.0,769,والبر
خموتور ,2019-06-12,771.2082262210796,-14138.817480719794,0.0,0.0,0.0,0.0,389,خموتور
هرمز ,2019-07-03,441.1764705882353,-9117.64705882353,294.11764705882354,294.11764705882354,147.05882352941177,-882.3529411764706,680,هرمز
شپارس ,2020-08-01,0.0,921.6589861751152,0.0,0.0,0.0,0.0,217,شپارس
فنفت ,2021-06-26,1883.8304552590268,-10204.081632653062,313.9717425431712,156.98587127158558,156.98587127158558,-470.9576138147567,637,فنفت
کاذر ,2020-10-27,0.0,-5217.391304347826,0.0,0.0,0.0,0.0,115,كاذر
ختراک ,2019-06-12,1842.1052631578948,-11315.78947368421,0.0,0.0,0.0,0.0,380,ختراك
فسا,2022-09-03,943.3962264150942,-11320.754716981131,943.3962264150942,943.3962264150942,0.0,-1886.7924528301885,106,فسا
حپترو,2016-07-17,263.8522427440633,-18733.509234828496,0.0,0.0,0.0,0.0,379,حپترو
فزر ,2022-05-22,2371.5415019762845,-9486.166007905138,0.0,0.0,0.0,0.0,253,فزر
آینده,2022-07-13,1773.049645390071,-15957.446808510638,0.0,0.0,0.0,0.0,564,
وامید ,2021-05-19,866.738894907909,-9642.470205850486,0.0,0.0,0.0,0.0,923,واميد
چکارن ,2021-08-08,1079.3308148947654,-10901.241230437128,53.96654074473826,53.96654074473826,53.96654074473826,-269.83270372369134,1853,چكارن
بکهنوج ,2022-05-14,778.2101167315175,-12321.66018158236,0.0,0.0,0.0,0.0,771,بكهنوج
شکلر ,2019-10-21,841.2197686645636,-12933.753943217664,105.15247108307044,0.0,0.0,0.0,951,شكلر
کترام ,2020-09-09,359.71223021582733,-4676.258992805756,359.71223021582733,0.0,0.0,0.0,278,كترام
پیزد ,2022-07-03,1065.2463382157125,-8122.503328894807,133.15579227696406,0.0,0.0,0.0,751,پيزد
وسکاب ,2021-02-17,668.1514476614699,-10170.749814402376,222.71714922049,148.47809948032665,74.23904974016332,-742.3904974016332,1347,وسكاب
مجامع,2022-11-16,,,,,,,0,
سقاین ,2022-05-08,515.4639175257732,-10481.099656357388,0.0,0.0,0.0,0.0,582,سقاين
توریل,2016-05-24,387.59689922480624,-11369.509043927648,0.0,0.0,0.0,0.0,774,توريل
سکرما ,2021-03-14,215.98272138228944,-9719.222462203024,0.0,0.0,0.0,0.0,463,سكرما
سرچشمه ,2020-08-17,927.357032457496,-11901.081916537869,0.0,0.0,0.0,0.0,647,سرچشمه
ولغدر ,2021-03-13,1003.3444816053512,-14715.71906354515,0.0,0.0,0.0,0.0,299,ولغدر
آبادا,2021-06-13,1404.494382022472,-9831.460674157302,0.0,0.0,0.0,0.0,356,
کگل ,2019-07-27,994.0357852882704,-18489.065606361823,0.0,0.0,0.0,0.0,503,كگل
قاروم,2022-11-21,0.0,-8359.133126934985,0.0,0.0,0.0,0.0,323,قاروم
جم پیلن ,2019-06-01,974.5127436281858,-11619.1904047976,74.96251874062968,74.96251874062968,0.0,-224.88755622188904,1334,جم پيلن
وتوصا ,2020-06-10,704.2253521126761,-7394.366197183099,0.0,0.0,0.0,0.0,284,وتوصا
ولساپا ,2022-07-06,1314.217443249701,-11947.431302270012,0.0,0.0,0.0,0.0,837,ولساپا
فگستر ,2022-02-28,396.8253968253968,-5952.380952380952,0.0,0.0,0.0,0.0,252,فگستر
فبستم,2020-05-06,782.7788649706457,-11937.377690802348,0.0,0.0,0.0,0.0,511,فبستم
اپرداز ,2019-07-07,1058.2010582010582,-8730.15873015873,0.0,0.0,0.0,0.0,378,اپرداز
شسپا ,2021-07-12,1016.9491525423728,-8248.587570621468,112.99435028248588,0.0,0.0,0.0,885,شسپا
کحافظ ,2021-07-13,1577.5635407537247,-7712.532865907099,0.0,0.0,0.0,0.0,1141,كحافظ
غگلستا ,2021-09-06,501.25313283208015,-3007.518796992481,0.0,0.0,0.0,0.0,399,غگلستا
شصفها ,2021-07-17,1703.1630170316305,-14841.849148418492,243.30900243309003,243.30900243309003,0.0,-1216.54501216545,822,شصفها
ونوین ,2021-07-22,1372.21269296741,-8919.382504288165,0.0,0.0,0.0,0.0,583,ونوين
زشگزا ,2020-07-08,1165.0485436893202,-9320.388349514562,0.0,0.0,0.0,0.0,515,زشگزا
فمراد ,2021-05-08,2255.6390977443607,-10902.255639097744,0.0,0.0,0.0,0.0,266,فمراد
قاسم ,2019-06-02,1000.0,-9000.0,0.0,0.0,0.0,0.0,300,قاسم
دی ,2022-01-19,1063.8297872340424,-12765.95744680851,0.0,0.0,0.0,0.0,282,دي
خاهن,2016-07-19,433.8394793926248,-13882.863340563992,0.0,0.0,0.0,0.0,461,خاهن
رکیش ,2020-06-10,1189.0606420927463,-13198.573127229489,0.0,0.0,0.0,0.0,841,ركيش
خبهمن ,2019-07-22,535.9056806002144,-13183.279742765271,535.9056806002144,535.9056806002144,0.0,-2786.709539121114,933,خبهمن
اخابر ,2020-06-20,1102.9411764705883,-9926.470588235294,0.0,0.0,0.0,0.0,272,اخابر
کیسون ,2021-11-08,2117.6470588235293,-7999.999999999999,941.1764705882352,941.1764705882352,235.2941176470588,-705.8823529411765,425,كيسون
خودکفا ,2022-07-06,2389.078498293515,-15017.064846416382,0.0,0.0,0.0,0.0,293,خودكفا
ومعادن ,2022-05-22,169.7792869269949,-9337.86078098472,0.0,0.0,0.0,0.0,589,ومعادن
فزرین ,2022-07-06,1519.1545574636723,-9247.027741083224,0.0,0.0,0.0,0.0,1514,فزرين
نوری ,2022-07-14,538.5996409335727,-10233.393177737882,0.0,0.0,0.0,0.0,557,نوري
لپیام ,2021-10-04,791.5567282321899,-13509.234828496044,52.770448548812666,0.0,0.0,0.0,1895,لپيام
حپارسا ,2019-11-24,897.6660682226212,-10412.926391382409,0.0,0.0,0.0,0.0,557,حپارسا
غبشهر ,2022-04-19,2600.0,-9666.666666666666,200.0,200.0,200.0,-666.6666666666666,1500,غبشهر
وجامی ,2019-10-30,1204.819277108434,-13253.012048192772,0.0,0.0,0.0,0.0,664,وجامي
خپویش ,2022-07-19,2046.0358056265984,767.2634271099745,0.0,0.0,0.0,0.0,391,خپويش
غنوش ,2019-06-25,1335.1134846461948,-11348.464619492655,267.022696929239,267.022696929239,267.022696929239,-1068.090787716956,749,غنوش
حتاید ,2021-07-10,675.6756756756756,-10135.135135135137,0.0,0.0,0.0,0.0,444,حتايد
رمپنا ,2021-10-06,904.9773755656108,-12669.683257918552,75.41478129713424,75.41478129713424,0.0,-75.41478129713424,1326,رمپنا
دشیری ,2020-06-15,577.2005772005772,-11111.111111111111,144.3001443001443,144.3001443001443,0.0,-288.6002886002886,693,دشيري
کساپا ,2021-06-28,856.1643835616438,-9589.04109589041,0.0,0.0,0.0,0.0,584,كساپا
دسبحا ,2022-08-03,0.0,-1265.8227848101264,0.0,0.0,0.0,0.0,237,دسبحا
چکاپا ,2021-03-17,2049.780380673499,-12298.682284040997,0.0,0.0,0.0,0.0,683,چكاپا
زپارس ,2020-05-10,1244.8132780082988,-8713.69294605809,0.0,0.0,0.0,0.0,482,زپارس
وسرمد ,2019-06-20,5543.710021321962,-11940.298507462689,0.0,0.0,0.0,0.0,469,وسرمد
فایرا ,2021-07-22,723.8883143743537,-9720.785935884178,0.0,0.0,0.0,0.0,967,فايرا
ولیز ,2020-08-22,1081.7307692307693,-9134.615384615385,0.0,0.0,0.0,0.0,832,وليز
سامان ,2021-07-12,1010.1010101010102,-17171.717171717173,0.0,0.0,0.0,0.0,99,سامان
وبشهر ,2021-06-27,1282.051282051282,-6043.956043956044,0.0,0.0,0.0,0.0,546,وبشهر
دانا ,2021-07-10,5436.5733113673805,-13509.060955518946,0.0,0.0,0.0,0.0,607,دانا
وبوعلی ,2019-05-21,1904.7619047619048,-15132.275132275134,423.2804232804233,423.2804232804233,105.82010582010582,-1164.0211640211642,945,وبوعلي
پارتا,2021-07-26,947.2259810554804,-9066.305818673884,135.31799729364008,135.31799729364008,135.31799729364008,-676.5899864682003,739,پارتا
ثمسکن ,2022-05-29,883.9779005524863,-7624.309392265194,0.0,0.0,0.0,0.0,905,ثمسكن
وآرین ,2020-07-19,448.4304932735426,-10089.686098654707,0.0,0.0,0.0,0.0,446,
شرنگی,2019-12-11,0.0,-12418.300653594772,0.0,0.0,0.0,0.0,153,شرنگي
ملت ,2019-07-16,5181.918412348401,-12017.640573318631,330.76074972436606,220.5071664829107,110.25358324145536,-1102.5358324145534,907,ملت
فلات ,2020-06-07,794.7019867549669,-10331.125827814569,132.4503311258278,132.4503311258278,0.0,-529.8013245033112,755,فلات
قیستو,2017-02-26,1413.427561837456,-13074.204946996466,0.0,0.0,0.0,0.0,283,قيستو
کسرام ,2020-01-15,746.2686567164179,-10074.626865671642,0.0,0.0,0.0,0.0,268,كسرام
مبین ,2021-07-13,951.0869565217392,-10801.630434782608,0.0,0.0,0.0,0.0,1472,مبين
سخوز ,2020-06-14,1310.8614232209738,-7303.370786516854,0.0,0.0,0.0,0.0,534,سخوز
قرن ,2020-07-20,680.2721088435374,-10884.353741496598,0.0,0.0,0.0,0.0,588,قرن
ذوب ,2020-07-10,1120.59765208111,-11686.23265741729,106.72358591248668,106.72358591248668,0.0,-533.6179295624333,1874,ذوب
کفپارس ,2020-05-31,1037.344398340249,-13589.21161825726,0.0,0.0,0.0,0.0,964,كفپارس
وصنا ,2020-12-15,837.9888268156425,-7541.899441340783,0.0,0.0,0.0,0.0,358,وصنا
قثابت ,2019-12-04,1445.7831325301206,-14939.75903614458,0.0,0.0,0.0,0.0,415,قثابت
آذرآب ,2020-10-26,416.6666666666667,-12708.333333333334,0.0,0.0,0.0,0.0,480,
تایپکو ,2022-08-21,460.8294930875576,-7373.271889400921,0.0,0.0,0.0,0.0,217,
شتوکا ,2021-11-10,833.3333333333334,-8333.333333333334,0.0,0.0,0.0,0.0,360,شتوكا
فلامی ,2022-01-09,787.4015748031496,-12795.27559055118,196.8503937007874,0.0,0.0,0.0,508,فلامي
دلقما ,2022-06-30,1342.2818791946308,-8389.261744966443,0.0,0.0,0.0,0.0,596,دلقما
ومهان ,2022-06-18,1481.4814814814815,-9382.716049382716,0.0,0.0,0.0,0.0,810,ومهان
حکشتی ,2021-10-09,2232.142857142857,-15922.619047619046,595.2380952380952,595.2380952380952,148.8095238095238,-2232.142857142857,672,حكشتي
تیپیکو ,2019-08-21,814.9010477299184,-13853.317811408617,0.0,0.0,0.0,0.0,859,تيپيكو
کمنگنز ,2021-07-04,1149.425287356322,-10344.827586206897,0.0,0.0,0.0,0.0,348,كمنگنز
داسوه ,2019-06-12,1489.3617021276596,-17872.340425531915,0.0,0.0,0.0,0.0,470,داسوه
واتی ,2021-04-14,1143.5832274459974,-15883.10038119441,381.1944091486658,381.1944091486658,0.0,-508.2592121982211,787,واتي
فولاژ ,2019-07-17,1777.7777777777778,-10000.0,0.0,0.0,0.0,0.0,450,فولاژ
